neuron_id,x,y,z,oob_clipped,structure_id,structure_acronym,source_area,source_layer_raw,source_layer,tL1,tL23,tL4,tL5,tL6,tTotal,aL1,aL23,aL4,aL5,aL6,aTotal,axon_length_file,fT1,fT23,fT4,fT5,fT6,fA1,fA23,fA4,fA5,fA6,dTL1,dTL23,dTL4,dTL5,dTL6,connection_name,direction,expected_source_area,expected_target_area,cluster
233667_272,9654.3798828125,1735.219970703125,2611.260009765625,False,778,VISp5,VISp,5,5,0,0,0,1,4,5,0.0,0.0,0.0,14.7052,1433.1365,1447.8417000000002,data/axon_length_byNeuron_VISp_to_VISpl_FF.csv,0.0,0.0,0.0,0.2,0.8,0.0,0.0,0.0,0.0101566352177865,0.9898433647822134,,,,0.068003155346408,0.0027910809612343,VISp_to_VISpl_FF,FF,VISp,VISpl,1
233667_280,9385.400390625,1875.9000244140625,2411.47998046875,False,778,VISp5,VISp,5,5,0,0,0,2,1,3,0.0,0.0,0.0,66.1265,49.8186,115.9451,data/axon_length_byNeuron_VISp_to_VISpl_FF.csv,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.5703259559912406,0.4296740440087593,,,,0.0302450606035401,0.0200728242062201,VISp_to_VISpl_FF,FF,VISp,VISpl,4
233667_282,9372.0595703125,1770.3699951171875,2521.820068359375,False,778,VISp5,VISp,5,5,0,0,0,1,0,1,0.0,0.0,0.0,218.9442,0.0,218.9442,data/axon_length_byNeuron_VISp_to_VISpl_FF.csv,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,0.0045673737874764,,VISp_to_VISpl_FF,FF,VISp,VISpl,4
233667_292,9574.7802734375,1675.550048828125,2702.60009765625,False,778,VISp5,VISp,5,5,0,0,0,0,2,2,0.0,0.0,0.0,0.0,324.4488,324.4488,data/axon_length_byNeuron_VISp_to_VISpl_FF.csv,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,,,,,0.0061643008080165,VISp_to_VISpl_FF,FF,VISp,VISpl,1
221065_083,9553.759765625,2124.179931640625,2838.580078125,False,305,VISp6b,VISp,6b,6,0,15,18,43,25,101,0.0,395.4699,392.7845,3085.7896,1489.3915,5363.4355,data/axon_length_byNeuron_VISp_to_VISpl_FF.csv,0.0,0.1485148514851485,0.1782178217821782,0.4257425742574257,0.2475247524752475,0.0,0.0737344375633863,0.0732337510164893,0.5753382510146715,0.2776935604054528,,0.0379295617694292,0.0458266555834051,0.0139348450717443,0.0167853784582495,VISp_to_VISpl_FF,FF,VISp,VISpl,4
221065_084,9575.7998046875,2199.93994140625,2670.580078125,False,33,VISp6a,VISp,6a,6,0,11,2,2,0,15,0.0,599.0609,378.2294,429.5319,269.6216,1676.4437999999998,data/axon_length_byNeuron_VISp_to_VISpl_FF.csv,0.0,0.7333333333333333,0.1333333333333333,0.1333333333333333,0.0,0.0,0.3573402818513809,0.2256141243744646,0.256216104589966,0.1608294891841886,,0.0183620730379832,0.0052877962421747,0.0046562315860591,0.0,VISp_to_VISpl_FF,FF,VISp,VISpl,6
221065_085,9478.580078125,2195.97998046875,2597.239990234375,False,33,VISp6a,VISp,6a,6,0,1,1,4,0,6,0.0,169.1895,279.9191,344.2529,0.0,793.3615,data/axon_length_byNeuron_VISp_to_VISpl_FF.csv,0.0,0.1666666666666666,0.1666666666666666,0.6666666666666666,0.0,0.0,0.2132565041283198,0.3528266748512501,0.4339168210204301,0.0,,0.0059105322729838,0.0035724607574116,0.0116193647170437,,VISp_to_VISpl_FF,FF,VISp,VISpl,4
221517_009,9597.3798828125,2137.320068359375,2951.800048828125,False,33,VISp6a,VISp,6a,6,0,2,1,3,1,7,0.0,199.9215,529.5316,2250.2553,1258.112,4237.8204,data/axon_length_byNeuron_VISp_to_VISpl_FF.csv,0.0,0.2857142857142857,0.1428571428571428,0.4285714285714285,0.1428571428571428,0.0,0.0471755480718342,0.1249537616082078,0.5309935503637672,0.2968771399561907,,0.0100039265411674,0.0018884614251538,0.0013331820616087,0.0007948417946891,VISp_to_VISpl_FF,FF,VISp,VISpl,3
221517_010,9590.1396484375,2134.60009765625,3008.780029296875,False,33,VISp6a,VISp,6a,6,0,0,0,1,0,1,0.0,0.0,0.0,245.4248,0.0,245.4248,data/axon_length_byNeuron_VISp_to_VISpl_FF.csv,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,0.0040745678513336,,VISp_to_VISpl_FF,FF,VISp,VISpl,4
233281_120,9522.16015625,2207.0400390625,8783.2197265625,False,33,VISp6a,VISp,6a,6,0,0,0,1,0,1,0.0,0.0,0.0,67.107,0.0,67.107,data/axon_length_byNeuron_VISp_to_VISpl_FF.csv,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,0.0149015750964876,,VISp_to_VISpl_FF,FF,VISp,VISpl,4
233667_182,9755.919921875,1397.43994140625,3294.659912109375,False,778,VISp5,VISp,5,5,0,0,0,1,0,1,0.0,0.0,0.0,125.3773,345.9595,471.3368,data/axon_length_byNeuron_VISp_to_VISpl_FF.csv,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.266003630524924,0.733996369475076,,,,0.0079759254665717,0.0,VISp_to_VISpl_FF,FF,VISp,VISpl,4
233667_231,9867.919921875,1839.3599853515625,2780.47998046875,False,778,VISp5,VISp,5,5,0,0,0,1,3,4,0.0,0.0,0.0,153.0419,792.3208999999999,945.3628,data/axon_length_byNeuron_VISp_to_VISpl_FF.csv,0.0,0.0,0.0,0.25,0.75,0.0,0.0,0.0,0.1618869496451521,0.838113050354848,,,,0.0065341582925983,0.0037863446489925,VISp_to_VISpl_FF,FF,VISp,VISpl,1
233667_260,9693.0,2053.9599609375,2543.3798828125,False,778,VISp5,VISp,5,5,0,0,0,5,2,7,0.0,0.0,0.0,369.1674,921.6708,1290.8382,data/axon_length_byNeuron_VISp_to_VISpl_FF.csv,0.0,0.0,0.0,0.7142857142857143,0.2857142857142857,0.0,0.0,0.0,0.2859904517855142,0.7140095482144858,,,,0.0135439911541484,0.0021699721852965,VISp_to_VISpl_FF,FF,VISp,VISpl,4
233667_261,9626.66015625,2015.9000244140625,2468.820068359375,False,778,VISp5,VISp,5,5,1,0,1,5,0,7,715.6691,303.2644,131.622,834.0326,0.0,1984.5881,data/axon_length_byNeuron_VISp_to_VISpl_FF.csv,0.1428571428571428,0.0,0.1428571428571428,0.7142857142857143,0.0,0.3606134189759578,0.1528097442486932,0.0663220745906921,0.4202547621846568,0.0,0.0013972938051957,0.0,0.0075975140933886,0.0059949695011921,,VISp_to_VISpl_FF,FF,VISp,VISpl,4
221057_071,8066.39990234375,719.8900146484375,7946.580078125,False,821,VISp2/3,VISp,2/3,2/3,0,1,2,2,0,5,0.0,545.8868,251.8851,1091.0891,0.0,1888.861,data/axon_length_byNeuron_VISp_to_VISrl_FF.csv,0.0,0.2,0.4,0.4,0.0,0.0,0.2890031611643207,0.1333529042105268,0.5776439346251524,0.0,,0.0018318816282057,0.0079401282568917,0.0018330308679648,,VISp_to_VISrl_FF,FF,VISp,VISrl,2
221057_090,8548.9599609375,650.72802734375,7675.56005859375,False,821,VISp2/3,VISp,2/3,2/3,2,24,3,1,0,30,544.8534,3841.9401,435.2811,53.119,0.0,4875.1936,data/axon_length_byNeuron_VISp_to_VISrl_FF.csv,0.0666666666666666,0.8,0.1,0.0333333333333333,0.0,0.1117603616808161,0.7880589808782158,0.0892848850146176,0.0108957724263504,0.0,0.0036707121585365,0.0062468438797366,0.0068920980028767,0.0188256556034563,,VISp_to_VISrl_FF,FF,VISp,VISrl,6
221057_098,8167.419921875,680.760009765625,7893.39990234375,False,821,VISp2/3,VISp,2/3,2/3,14,30,2,3,0,49,2154.8147,4994.4251,468.5436,1390.1712,0.0,9007.9546,data/axon_length_byNeuron_VISp_to_VISrl_FF.csv,0.2857142857142857,0.6122448979591837,0.0408163265306122,0.0612244897959183,0.0,0.2392124289791602,0.5544460781363174,0.0520144273373669,0.1543270655471554,0.0,0.0064970783798718,0.0060066973474084,0.0042685461929263,0.002158007589281,,VISp_to_VISrl_FF,FF,VISp,VISrl,6
221057_107,8877.919921875,455.447998046875,7493.2998046875,False,593,VISp1,VISp,1,1,2,5,1,1,1,10,157.9747,1060.5585,569.8157,455.3476,277.2757,2520.9722,data/axon_length_byNeuron_VISp_to_VISrl_FF.csv,0.2,0.5,0.1,0.1,0.1,0.0626641975663198,0.4206942464498419,0.2260301402768344,0.1806238085449732,0.1099876071620305,0.0126602550914798,0.0047144971258068,0.0017549533998448,0.0021961244552513,0.0036065187104387,VISp_to_VISrl_FF,FF,VISp,VISrl,6
221057_130,9857.33984375,1042.3499755859375,7893.83984375,False,821,VISp2/3,VISp,2/3,2/3,0,3,0,0,1,4,0.0,609.3236,20.3607,756.2437,97.3719,1483.2999,data/axon_length_byNeuron_VISp_to_VISrl_FF.csv,0.0,0.75,0.0,0.0,0.25,0.0,0.4107892139681261,0.0137266239955925,0.5098387049038431,0.0656454571324382,,0.0049234922133329,0.0,0.0,0.0102699033293999,VISp_to_VISrl_FF,FF,VISp,VISrl,6
221057_150,9064.9599609375,563.1820068359375,7771.9599609375,False,821,VISp2/3,VISp,2/3,2/3,0,0,2,0,0,2,0.0,0.0,525.135,203.0725,85.7728,813.9802999999999,data/axon_length_byNeuron_VISp_to_VISrl_FF.csv,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.645144606079533,0.2494808535292561,0.1053745403912109,,,0.0038085444695173,0.0,0.0,VISp_to_VISrl_FF,FF,VISp,VISrl,2
